Sun Nov 17 2013 00:00:00 GMT-0500 (Eastern Standard Time),440.96,500.58,440.24,492.11,0,5907842064
Mon Nov 18 2013 00:00:00 GMT-0500 (Eastern Standard Time),496.58,703.78,494.94,703.56,0,8449069629
Tue Nov 19 2013 00:00:00 GMT-0500 (Eastern Standard Time),712.76,806.11,456.39,584.61,0,7022949161
Wed Nov 20 2013 00:00:00 GMT-0500 (Eastern Standard Time),577.98,599.65,448.45,590.83,0,7100077964
Thu Nov 21 2013 00:00:00 GMT-0500 (Eastern Standard Time),594.32,733.40,577.29,722.43,0,8684240726
Fri Nov 22 2013 00:00:00 GMT-0500 (Eastern Standard Time),724.07,780.85,668.13,771.44,0,9276681716
Sat Nov 23 2013 00:00:00 GMT-0500 (Eastern Standard Time),771.70,844.97,771.70,797.82,0,9597335799
Sun Nov 24 2013 00:00:00 GMT-0500 (Eastern Standard Time),795.63,807.36,722.87,774.25,0,9317034156
Mon Nov 25 2013 00:00:00 GMT-0500 (Eastern Standard Time),773.02,810.68,754.43,799.11,0,9619646225
Tue Nov 26 2013 00:00:00 GMT-0500 (Eastern Standard Time),805.73,928.54,800.80,928.10,0,11176110593
Wed Nov 27 2013 00:00:00 GMT-0500 (Eastern Standard Time),923.85,1001.96,891.68,1001.96,0,12069885699
Thu Nov 28 2013 00:00:00 GMT-0500 (Eastern Standard Time),1003.38,1077.56,962.17,1031.95,0,12435823060
Fri Nov 29 2013 00:00:00 GMT-0500 (Eastern Standard Time),1042.01,1146.97,1000.64,1131.97,0,13646039846
Sat Nov 30 2013 00:00:00 GMT-0500 (Eastern Standard Time),1129.37,1156.14,1106.61,1129.43,0,13620389321
Sun Dec 01 2013 00:00:00 GMT-0500 (Eastern Standard Time),1128.92,1133.08,801.82,955.85,0,11531708948
Mon Dec 02 2013 00:00:00 GMT-0500 (Eastern Standard Time),951.42,1055.42,938.41,1043.33,0,12591271606
Tue Dec 03 2013 00:00:00 GMT-0500 (Eastern Standard Time),1046.40,1096.00,1011.21,1078.28,0,13018451838
Wed Dec 04 2013 00:00:00 GMT-0500 (Eastern Standard Time),1077.58,1156.12,1070.16,1151.17,0,13903428351
Thu Dec 05 2013 00:00:00 GMT-0500 (Eastern Standard Time),1152.73,1154.36,897.11,1045.11,0,12626914509
